Index,Scale,IssueAge,Duration,Rate
13400,1,0,1,0.045000
13400,1,0,2,0.030830
13400,1,0,3,0.027500
13400,1,0,4,0.024170
13400,1,0,5,0.020830
13400,1,0,6,0.020830
13400,1,0,7,0.018330
13400,1,0,8,0.017500
13400,1,0,9,0.017500
13400,1,0,10,0.018330
13400,1,0,11,0.021670
13400,1,0,12,0.025000
13400,1,0,13,0.030000
13400,1,0,14,0.042500
13400,1,0,15,0.055000
13400,1,0,16,0.069170
13400,1,0,17,0.075830
13400,1,0,18,0.081670
13400,1,0,19,0.085830
13400,1,0,20,0.089170
13400,1,0,21,0.094170
13400,1,0,22,0.096670
13400,1,0,23,0.098330
13400,1,0,24,0.100000
13400,1,0,25,0.099170
13400,1,0,26,0.099170
13400,1,0,27,0.098330
13400,1,0,28,0.097500
13400,1,0,29,0.098330
13400,1,0,30,0.098330
13400,1,0,31,0.095000
13400,1,0,32,0.093330
13400,1,0,33,0.092500
13400,1,0,34,0.093330
13400,1,0,35,0.094170
13400,1,0,36,0.095830
13400,1,0,37,0.099170
13400,1,0,38,0.103330
13400,1,0,39,0.108330
13400,1,0,40,0.115000
13400,1,0,41,0.123330
13400,1,0,42,0.133330
13400,1,0,43,0.146670
13400,1,0,44,0.163330
13400,1,0,45,0.178330
13400,1,0,46,0.198330
13400,1,0,47,0.218330
13400,1,0,48,0.240830
13400,1,0,49,0.260830
13400,1,0,50,0.285830
13400,1,0,51,0.319170
13400,1,0,52,0.351670
13400,1,0,53,0.391670
13400,1,0,54,0.435830
13400,1,0,55,0.485000
13400,1,0,56,0.540000
13400,1,0,57,0.609170
13400,1,0,58,0.679170
13400,1,0,59,0.767500
13400,1,0,60,0.858330
13400,1,0,61,0.972360
13400,1,0,62,1.087150
13400,1,0,63,1.227660
13400,1,0,64,1.383360
13400,1,0,65,1.540530
13400,1,0,66,1.717940
13400,1,0,67,1.893900
13400,1,0,68,2.087910
13400,1,0,69,2.326610
13400,1,0,70,2.561330
13400,1,0,71,2.824570
13400,1,0,72,3.074840
13400,1,0,73,3.349150
13400,1,0,74,3.686120
13400,1,0,75,4.015270
13400,1,0,76,4.367330
13400,1,0,77,4.699250
13400,1,0,78,5.107940
13400,1,0,79,5.484480
13400,1,0,80,5.943120
13400,1,0,81,6.445180
13400,1,0,82,7.046260
13400,1,0,83,7.618250
13400,1,0,84,8.240620
13400,1,0,85,9.000480
13400,1,0,86,9.730440
13400,1,0,87,10.608590
13400,1,0,88,11.437090
13400,1,0,89,12.419060
13400,1,0,90,13.284690
13400,1,0,91,14.391030
13400,1,0,92,15.403600
13400,1,0,93,16.592330
13400,1,0,94,17.669510
13400,1,1,1,0.030830
13400,1,1,2,0.027500
13400,1,1,3,0.024170
13400,1,1,4,0.020830
13400,1,1,5,0.020830
13400,1,1,6,0.018330
13400,1,1,7,0.017500
13400,1,1,8,0.017500
13400,1,1,9,0.018330
13400,1,1,10,0.021670
13400,1,1,11,0.025000
13400,1,1,12,0.030000
13400,1,1,13,0.042500
13400,1,1,14,0.055000
13400,1,1,15,0.069170
13400,1,1,16,0.075830
13400,1,1,17,0.081670
13400,1,1,18,0.085830
13400,1,1,19,0.089170
13400,1,1,20,0.094170
13400,1,1,21,0.096670
13400,1,1,22,0.098330
13400,1,1,23,0.100000
13400,1,1,24,0.099170
13400,1,1,25,0.099170
13400,1,1,26,0.098330
13400,1,1,27,0.097500
13400,1,1,28,0.098330
13400,1,1,29,0.098330
13400,1,1,30,0.095000
13400,1,1,31,0.093330
13400,1,1,32,0.092500
13400,1,1,33,0.093330
13400,1,1,34,0.094170
13400,1,1,35,0.095830
13400,1,1,36,0.099170
13400,1,1,37,0.103330
13400,1,1,38,0.108330
13400,1,1,39,0.115000
13400,1,1,40,0.123330
13400,1,1,41,0.133330
13400,1,1,42,0.146670
13400,1,1,43,0.163330
13400,1,1,44,0.178330
13400,1,1,45,0.198330
13400,1,1,46,0.218330
13400,1,1,47,0.240830
13400,1,1,48,0.260830
13400,1,1,49,0.285830
13400,1,1,50,0.319170
13400,1,1,51,0.351670
13400,1,1,52,0.391670
13400,1,1,53,0.435830
13400,1,1,54,0.485000
13400,1,1,55,0.540000
13400,1,1,56,0.609170
13400,1,1,57,0.679170
13400,1,1,58,0.767500
13400,1,1,59,0.858330
13400,1,1,60,0.972360
13400,1,1,61,1.087150
13400,1,1,62,1.227660
13400,1,1,63,1.383360
13400,1,1,64,1.540530
13400,1,1,65,1.717940
13400,1,1,66,1.893900
13400,1,1,67,2.087910
13400,1,1,68,2.326610
13400,1,1,69,2.561330
13400,1,1,70,2.824570
13400,1,1,71,3.074840
13400,1,1,72,3.349150
13400,1,1,73,3.686120
13400,1,1,74,4.015270
13400,1,1,75,4.367330
13400,1,1,76,4.699250
13400,1,1,77,5.107940
13400,1,1,78,5.484480
13400,1,1,79,5.943120
13400,1,1,80,6.445180
13400,1,1,81,7.046260
13400,1,1,82,7.618250
13400,1,1,83,8.240620
13400,1,1,84,9.000480
13400,1,1,85,9.730440
13400,1,1,86,10.608590
13400,1,1,87,11.437090
13400,1,1,88,12.419060
13400,1,1,89,13.284690
13400,1,1,90,14.391030
13400,1,1,91,15.403600
13400,1,1,92,16.592330
13400,1,1,93,17.669510
13400,1,2,1,0.027500
13400,1,2,2,0.024170
13400,1,2,3,0.020830
13400,1,2,4,0.020830
13400,1,2,5,0.018330
13400,1,2,6,0.017500
13400,1,2,7,0.017500
13400,1,2,8,0.018330
13400,1,2,9,0.021670
13400,1,2,10,0.025000
13400,1,2,11,0.030000
13400,1,2,12,0.042500
13400,1,2,13,0.055000
13400,1,2,14,0.069170
13400,1,2,15,0.075830
13400,1,2,16,0.081670
13400,1,2,17,0.085830
13400,1,2,18,0.089170
13400,1,2,19,0.094170
13400,1,2,20,0.096670
13400,1,2,21,0.098330
13400,1,2,22,0.100000
13400,1,2,23,0.099170
13400,1,2,24,0.099170
13400,1,2,25,0.098330
13400,1,2,26,0.097500
13400,1,2,27,0.098330
13400,1,2,28,0.098330
13400,1,2,29,0.095000
13400,1,2,30,0.093330
13400,1,2,31,0.092500
13400,1,2,32,0.093330
13400,1,2,33,0.094170
13400,1,2,34,0.095830
13400,1,2,35,0.099170
13400,1,2,36,0.103330
13400,1,2,37,0.108330
13400,1,2,38,0.115000
13400,1,2,39,0.123330
13400,1,2,40,0.133330
13400,1,2,41,0.146670
13400,1,2,42,0.163330
13400,1,2,43,0.178330
13400,1,2,44,0.198330
13400,1,2,45,0.218330
13400,1,2,46,0.240830
13400,1,2,47,0.260830
13400,1,2,48,0.285830
13400,1,2,49,0.319170
13400,1,2,50,0.351670
13400,1,2,51,0.391670
13400,1,2,52,0.435830
13400,1,2,53,0.485000
13400,1,2,54,0.540000
13400,1,2,55,0.609170
13400,1,2,56,0.679170
13400,1,2,57,0.767500
13400,1,2,58,0.858330
13400,1,2,59,0.972360
13400,1,2,60,1.087150
13400,1,2,61,1.227660
13400,1,2,62,1.383360
13400,1,2,63,1.540530
13400,1,2,64,1.717940
13400,1,2,65,1.893900
13400,1,2,66,2.087910
13400,1,2,67,2.326610
13400,1,2,68,2.561330
13400,1,2,69,2.824570
13400,1,2,70,3.074840
13400,1,2,71,3.349150
13400,1,2,72,3.686120
13400,1,2,73,4.015270
13400,1,2,74,4.367330
13400,1,2,75,4.699250
13400,1,2,76,5.107940
13400,1,2,77,5.484480
13400,1,2,78,5.943120
13400,1,2,79,6.445180
13400,1,2,80,7.046260
13400,1,2,81,7.618250
13400,1,2,82,8.240620
13400,1,2,83,9.000480
13400,1,2,84,9.730440
13400,1,2,85,10.608590
13400,1,2,86,11.437090
13400,1,2,87,12.419060
13400,1,2,88,13.284690
13400,1,2,89,14.391030
13400,1,2,90,15.403600
13400,1,2,91,16.592330
13400,1,2,92,17.669510
13400,1,3,1,0.024170
13400,1,3,2,0.020830
13400,1,3,3,0.020830
13400,1,3,4,0.018330
13400,1,3,5,0.017500
13400,1,3,6,0.017500
13400,1,3,7,0.018330
13400,1,3,8,0.021670
13400,1,3,9,0.025000
13400,1,3,10,0.030000
13400,1,3,11,0.042500
13400,1,3,12,0.055000
13400,1,3,13,0.069170
13400,1,3,14,0.075830
13400,1,3,15,0.081670
13400,1,3,16,0.085830
13400,1,3,17,0.089170
13400,1,3,18,0.094170
13400,1,3,19,0.096670
13400,1,3,20,0.098330
13400,1,3,21,0.100000
13400,1,3,22,0.099170
13400,1,3,23,0.099170
13400,1,3,24,0.098330
13400,1,3,25,0.097500
13400,1,3,26,0.098330
13400,1,3,27,0.098330
13400,1,3,28,0.095000
13400,1,3,29,0.093330
13400,1,3,30,0.092500
13400,1,3,31,0.093330
13400,1,3,32,0.094170
13400,1,3,33,0.095830
13400,1,3,34,0.099170
13400,1,3,35,0.103330
13400,1,3,36,0.108330
13400,1,3,37,0.115000
13400,1,3,38,0.123330
13400,1,3,39,0.133330
13400,1,3,40,0.146670
13400,1,3,41,0.163330
13400,1,3,42,0.178330
13400,1,3,43,0.198330
13400,1,3,44,0.218330
13400,1,3,45,0.240830
13400,1,3,46,0.260830
13400,1,3,47,0.285830
13400,1,3,48,0.319170
13400,1,3,49,0.351670
13400,1,3,50,0.391670
13400,1,3,51,0.435830
13400,1,3,52,0.485000
13400,1,3,53,0.540000
13400,1,3,54,0.609170
13400,1,3,55,0.679170
13400,1,3,56,0.767500
13400,1,3,57,0.858330
13400,1,3,58,0.972360
13400,1,3,59,1.087150
13400,1,3,60,1.227660
13400,1,3,61,1.383360
13400,1,3,62,1.540530
13400,1,3,63,1.717940
13400,1,3,64,1.893900
13400,1,3,65,2.087910
13400,1,3,66,2.326610
13400,1,3,67,2.561330
13400,1,3,68,2.824570
13400,1,3,69,3.074840
13400,1,3,70,3.349150
13400,1,3,71,3.686120
13400,1,3,72,4.015270
13400,1,3,73,4.367330
13400,1,3,74,4.699250
13400,1,3,75,5.107940
13400,1,3,76,5.484480
13400,1,3,77,5.943120
13400,1,3,78,6.445180
13400,1,3,79,7.046260
13400,1,3,80,7.618250
13400,1,3,81,8.240620
13400,1,3,82,9.000480
13400,1,3,83,9.730440
13400,1,3,84,10.608590
13400,1,3,85,11.437090
13400,1,3,86,12.419060
13400,1,3,87,13.284690
13400,1,3,88,14.391030
13400,1,3,89,15.403600
13400,1,3,90,16.592330
13400,1,3,91,17.669510
13400,1,4,1,0.020830
13400,1,4,2,0.020830
13400,1,4,3,0.018330
13400,1,4,4,0.017500
13400,1,4,5,0.017500
13400,1,4,6,0.018330
13400,1,4,7,0.021670
13400,1,4,8,0.025000
13400,1,4,9,0.030000
13400,1,4,10,0.042500
13400,1,4,11,0.055000
13400,1,4,12,0.069170
13400,1,4,13,0.075830
13400,1,4,14,0.081670
13400,1,4,15,0.085830
13400,1,4,16,0.089170
13400,1,4,17,0.094170
13400,1,4,18,0.096670
13400,1,4,19,0.098330
13400,1,4,20,0.100000
13400,1,4,21,0.099170
13400,1,4,22,0.099170
13400,1,4,23,0.098330
13400,1,4,24,0.097500
13400,1,4,25,0.098330
13400,1,4,26,0.098330
13400,1,4,27,0.095000
13400,1,4,28,0.093330
13400,1,4,29,0.092500
13400,1,4,30,0.093330
13400,1,4,31,0.094170
13400,1,4,32,0.095830
13400,1,4,33,0.099170
13400,1,4,34,0.103330
13400,1,4,35,0.108330
13400,1,4,36,0.115000
13400,1,4,37,0.123330
13400,1,4,38,0.133330
13400,1,4,39,0.146670
13400,1,4,40,0.163330
13400,1,4,41,0.178330
13400,1,4,42,0.198330
13400,1,4,43,0.218330
13400,1,4,44,0.240830
13400,1,4,45,0.260830
13400,1,4,46,0.285830
13400,1,4,47,0.319170
13400,1,4,48,0.351670
13400,1,4,49,0.391670
13400,1,4,50,0.435830
13400,1,4,51,0.485000
13400,1,4,52,0.540000
13400,1,4,53,0.609170
13400,1,4,54,0.679170
13400,1,4,55,0.767500
13400,1,4,56,0.858330
13400,1,4,57,0.972360
13400,1,4,58,1.087150
13400,1,4,59,1.227660
13400,1,4,60,1.383360
13400,1,4,61,1.540530
13400,1,4,62,1.717940
13400,1,4,63,1.893900
13400,1,4,64,2.087910
13400,1,4,65,2.326610
13400,1,4,66,2.561330
13400,1,4,67,2.824570
13400,1,4,68,3.074840
13400,1,4,69,3.349150
13400,1,4,70,3.686120
13400,1,4,71,4.015270
13400,1,4,72,4.367330
13400,1,4,73,4.699250
13400,1,4,74,5.107940
13400,1,4,75,5.484480
13400,1,4,76,5.943120
13400,1,4,77,6.445180
13400,1,4,78,7.046260
13400,1,4,79,7.618250
13400,1,4,80,8.240620
13400,1,4,81,9.000480
13400,1,4,82,9.730440
13400,1,4,83,10.608590
13400,1,4,84,11.437090
13400,1,4,85,12.419060
13400,1,4,86,13.284690
13400,1,4,87,14.391030
13400,1,4,88,15.403600
13400,1,4,89,16.592330
13400,1,4,90,17.669510
13400,1,5,1,0.020830
13400,1,5,2,0.018330
13400,1,5,3,0.017500
13400,1,5,4,0.017500
13400,1,5,5,0.018330
13400,1,5,6,0.021670
13400,1,5,7,0.025000
13400,1,5,8,0.030000
13400,1,5,9,0.042500
13400,1,5,10,0.055000
13400,1,5,11,0.069170
13400,1,5,12,0.075830
13400,1,5,13,0.081670
13400,1,5,14,0.085830
13400,1,5,15,0.089170
13400,1,5,16,0.094170
13400,1,5,17,0.096670
13400,1,5,18,0.098330
13400,1,5,19,0.100000
13400,1,5,20,0.099170
13400,1,5,21,0.099170
13400,1,5,22,0.098330
13400,1,5,23,0.097500
13400,1,5,24,0.098330
13400,1,5,25,0.098330
13400,1,5,26,0.095000
13400,1,5,27,0.093330
13400,1,5,28,0.092500
13400,1,5,29,0.093330
13400,1,5,30,0.094170
13400,1,5,31,0.095830
13400,1,5,32,0.099170
13400,1,5,33,0.103330
13400,1,5,34,0.108330
13400,1,5,35,0.115000
13400,1,5,36,0.123330
13400,1,5,37,0.133330
13400,1,5,38,0.146670
13400,1,5,39,0.163330
13400,1,5,40,0.178330
13400,1,5,41,0.198330
13400,1,5,42,0.218330
13400,1,5,43,0.240830
13400,1,5,44,0.260830
13400,1,5,45,0.285830
13400,1,5,46,0.319170
13400,1,5,47,0.351670
13400,1,5,48,0.391670
13400,1,5,49,0.435830
13400,1,5,50,0.485000
13400,1,5,51,0.540000
13400,1,5,52,0.609170
13400,1,5,53,0.679170
13400,1,5,54,0.767500
13400,1,5,55,0.858330
13400,1,5,56,0.972360
13400,1,5,57,1.087150
13400,1,5,58,1.227660
13400,1,5,59,1.383360
13400,1,5,60,1.540530
13400,1,5,61,1.717940
13400,1,5,62,1.893900
13400,1,5,63,2.087910
13400,1,5,64,2.326610
13400,1,5,65,2.561330
13400,1,5,66,2.824570
13400,1,5,67,3.074840
13400,1,5,68,3.349150
13400,1,5,69,3.686120
13400,1,5,70,4.015270
13400,1,5,71,4.367330
13400,1,5,72,4.699250
13400,1,5,73,5.107940
13400,1,5,74,5.484480
13400,1,5,75,5.943120
13400,1,5,76,6.445180
13400,1,5,77,7.046260
13400,1,5,78,7.618250
13400,1,5,79,8.240620
13400,1,5,80,9.000480
13400,1,5,81,9.730440
13400,1,5,82,10.608590
13400,1,5,83,11.437090
13400,1,5,84,12.419060
13400,1,5,85,13.284690
13400,1,5,86,14.391030
13400,1,5,87,15.403600
13400,1,5,88,16.592330
13400,1,5,89,17.669510
13400,1,6,1,0.018330
13400,1,6,2,0.017500
13400,1,6,3,0.017500
13400,1,6,4,0.018330
13400,1,6,5,0.021670
13400,1,6,6,0.025000
13400,1,6,7,0.030000
13400,1,6,8,0.042500
13400,1,6,9,0.055000
13400,1,6,10,0.069170
13400,1,6,11,0.075830
13400,1,6,12,0.081670
13400,1,6,13,0.085830
13400,1,6,14,0.089170
13400,1,6,15,0.094170
13400,1,6,16,0.096670
13400,1,6,17,0.098330
13400,1,6,18,0.100000
13400,1,6,19,0.099170
13400,1,6,20,0.099170
13400,1,6,21,0.098330
13400,1,6,22,0.097500
13400,1,6,23,0.098330
13400,1,6,24,0.098330
13400,1,6,25,0.095000
13400,1,6,26,0.093330
13400,1,6,27,0.092500
13400,1,6,28,0.093330
13400,1,6,29,0.094170
13400,1,6,30,0.095830
13400,1,6,31,0.099170
13400,1,6,32,0.103330
13400,1,6,33,0.108330
13400,1,6,34,0.115000
13400,1,6,35,0.123330
13400,1,6,36,0.133330
13400,1,6,37,0.146670
13400,1,6,38,0.163330
13400,1,6,39,0.178330
13400,1,6,40,0.198330
13400,1,6,41,0.218330
13400,1,6,42,0.240830
13400,1,6,43,0.260830
13400,1,6,44,0.285830
13400,1,6,45,0.319170
13400,1,6,46,0.351670
13400,1,6,47,0.391670
13400,1,6,48,0.435830
13400,1,6,49,0.485000
13400,1,6,50,0.540000
13400,1,6,51,0.609170
13400,1,6,52,0.679170
13400,1,6,53,0.767500
13400,1,6,54,0.858330
13400,1,6,55,0.972360
13400,1,6,56,1.087150
13400,1,6,57,1.227660
13400,1,6,58,1.383360
13400,1,6,59,1.540530
13400,1,6,60,1.717940
13400,1,6,61,1.893900
13400,1,6,62,2.087910
13400,1,6,63,2.326610
13400,1,6,64,2.561330
13400,1,6,65,2.824570
13400,1,6,66,3.074840
13400,1,6,67,3.349150
13400,1,6,68,3.686120
13400,1,6,69,4.015270
13400,1,6,70,4.367330
13400,1,6,71,4.699250
13400,1,6,72,5.107940
13400,1,6,73,5.484480
13400,1,6,74,5.943120
13400,1,6,75,6.445180
13400,1,6,76,7.046260
13400,1,6,77,7.618250
13400,1,6,78,8.240620
13400,1,6,79,9.000480
13400,1,6,80,9.730440
13400,1,6,81,10.608590
13400,1,6,82,11.437090
13400,1,6,83,12.419060
13400,1,6,84,13.284690
13400,1,6,85,14.391030
13400,1,6,86,15.403600
13400,1,6,87,16.592330
13400,1,6,88,17.669510
13400,1,7,1,0.017500
13400,1,7,2,0.017500
13400,1,7,3,0.018330
13400,1,7,4,0.021670
13400,1,7,5,0.025000
13400,1,7,6,0.030000
13400,1,7,7,0.042500
13400,1,7,8,0.055000
13400,1,7,9,0.069170
13400,1,7,10,0.075830
13400,1,7,11,0.081670
13400,1,7,12,0.085830
13400,1,7,13,0.089170
13400,1,7,14,0.094170
13400,1,7,15,0.096670
13400,1,7,16,0.098330
13400,1,7,17,0.100000
13400,1,7,18,0.099170
13400,1,7,19,0.099170
13400,1,7,20,0.098330
13400,1,7,21,0.097500
13400,1,7,22,0.098330
13400,1,7,23,0.098330
13400,1,7,24,0.095000
13400,1,7,25,0.093330
13400,1,7,26,0.092500
13400,1,7,27,0.093330
13400,1,7,28,0.094170
13400,1,7,29,0.095830
13400,1,7,30,0.099170
13400,1,7,31,0.103330
13400,1,7,32,0.108330
13400,1,7,33,0.115000
13400,1,7,34,0.123330
13400,1,7,35,0.133330
13400,1,7,36,0.146670
13400,1,7,37,0.163330
13400,1,7,38,0.178330
13400,1,7,39,0.198330
13400,1,7,40,0.218330
13400,1,7,41,0.240830
13400,1,7,42,0.260830
13400,1,7,43,0.285830
13400,1,7,44,0.319170
13400,1,7,45,0.351670
13400,1,7,46,0.391670
13400,1,7,47,0.435830
13400,1,7,48,0.485000
13400,1,7,49,0.540000
13400,1,7,50,0.609170
13400,1,7,51,0.679170
13400,1,7,52,0.767500
13400,1,7,53,0.858330
13400,1,7,54,0.972360
13400,1,7,55,1.087150
13400,1,7,56,1.227660
13400,1,7,57,1.383360
13400,1,7,58,1.540530
13400,1,7,59,1.717940
13400,1,7,60,1.893900
13400,1,7,61,2.087910
13400,1,7,62,2.326610
13400,1,7,63,2.561330
13400,1,7,64,2.824570
13400,1,7,65,3.074840
13400,1,7,66,3.349150
13400,1,7,67,3.686120
13400,1,7,68,4.015270
13400,1,7,69,4.367330
13400,1,7,70,4.699250
13400,1,7,71,5.107940
13400,1,7,72,5.484480
13400,1,7,73,5.943120
13400,1,7,74,6.445180
13400,1,7,75,7.046260
13400,1,7,76,7.618250
13400,1,7,77,8.240620
13400,1,7,78,9.000480
13400,1,7,79,9.730440
13400,1,7,80,10.608590
13400,1,7,81,11.437090
13400,1,7,82,12.419060
13400,1,7,83,13.284690
13400,1,7,84,14.391030
13400,1,7,85,15.403600
13400,1,7,86,16.592330
13400,1,7,87,17.669510
13400,1,8,1,0.017500
13400,1,8,2,0.018330
13400,1,8,3,0.021670
13400,1,8,4,0.025000
13400,1,8,5,0.030000
13400,1,8,6,0.042500
13400,1,8,7,0.055000
13400,1,8,8,0.069170
13400,1,8,9,0.075830
13400,1,8,10,0.081670
13400,1,8,11,0.085830
13400,1,8,12,0.089170
13400,1,8,13,0.094170
13400,1,8,14,0.096670
13400,1,8,15,0.098330
13400,1,8,16,0.100000
13400,1,8,17,0.099170
13400,1,8,18,0.099170
13400,1,8,19,0.098330
13400,1,8,20,0.097500
13400,1,8,21,0.098330
13400,1,8,22,0.098330
13400,1,8,23,0.095000
13400,1,8,24,0.093330
13400,1,8,25,0.092500
13400,1,8,26,0.093330
13400,1,8,27,0.094170
13400,1,8,28,0.095830
13400,1,8,29,0.099170
13400,1,8,30,0.103330
13400,1,8,31,0.108330
13400,1,8,32,0.115000
13400,1,8,33,0.123330
13400,1,8,34,0.133330
13400,1,8,35,0.146670
13400,1,8,36,0.163330
13400,1,8,37,0.178330
13400,1,8,38,0.198330
13400,1,8,39,0.218330
13400,1,8,40,0.240830
13400,1,8,41,0.260830
13400,1,8,42,0.285830
13400,1,8,43,0.319170
13400,1,8,44,0.351670
13400,1,8,45,0.391670
13400,1,8,46,0.435830
13400,1,8,47,0.485000
13400,1,8,48,0.540000
13400,1,8,49,0.609170
13400,1,8,50,0.679170
13400,1,8,51,0.767500
13400,1,8,52,0.858330
13400,1,8,53,0.972360
13400,1,8,54,1.087150
13400,1,8,55,1.227660
13400,1,8,56,1.383360
13400,1,8,57,1.540530
13400,1,8,58,1.717940
13400,1,8,59,1.893900
13400,1,8,60,2.087910
13400,1,8,61,2.326610
13400,1,8,62,2.561330
13400,1,8,63,2.824570
13400,1,8,64,3.074840
13400,1,8,65,3.349150
13400,1,8,66,3.686120
13400,1,8,67,4.015270
13400,1,8,68,4.367330
13400,1,8,69,4.699250
13400,1,8,70,5.107940
13400,1,8,71,5.484480
13400,1,8,72,5.943120
13400,1,8,73,6.445180
13400,1,8,74,7.046260
13400,1,8,75,7.618250
13400,1,8,76,8.240620
13400,1,8,77,9.000480
13400,1,8,78,9.730440
13400,1,8,79,10.608590
13400,1,8,80,11.437090
13400,1,8,81,12.419060
13400,1,8,82,13.284690
13400,1,8,83,14.391030
13400,1,8,84,15.403600
13400,1,8,85,16.592330
13400,1,8,86,17.669510
13400,1,9,1,0.018330
13400,1,9,2,0.021670
13400,1,9,3,0.025000
13400,1,9,4,0.030000
13400,1,9,5,0.042500
13400,1,9,6,0.055000
13400,1,9,7,0.069170
13400,1,9,8,0.075830
13400,1,9,9,0.081670
13400,1,9,10,0.085830
13400,1,9,11,0.089170
13400,1,9,12,0.094170
13400,1,9,13,0.096670
13400,1,9,14,0.098330
13400,1,9,15,0.100000
13400,1,9,16,0.099170
13400,1,9,17,0.099170
13400,1,9,18,0.098330
13400,1,9,19,0.097500
13400,1,9,20,0.098330
13400,1,9,21,0.098330
13400,1,9,22,0.095000
13400,1,9,23,0.093330
13400,1,9,24,0.092500
13400,1,9,25,0.093330
13400,1,9,26,0.094170
13400,1,9,27,0.095830
13400,1,9,28,0.099170
13400,1,9,29,0.103330
13400,1,9,30,0.108330
13400,1,9,31,0.115000
13400,1,9,32,0.123330
13400,1,9,33,0.133330
13400,1,9,34,0.146670
13400,1,9,35,0.163330
13400,1,9,36,0.178330
13400,1,9,37,0.198330
13400,1,9,38,0.218330
13400,1,9,39,0.240830
13400,1,9,40,0.260830
13400,1,9,41,0.285830
13400,1,9,42,0.319170
13400,1,9,43,0.351670
13400,1,9,44,0.391670
13400,1,9,45,0.435830
13400,1,9,46,0.485000
13400,1,9,47,0.540000
13400,1,9,48,0.609170
13400,1,9,49,0.679170
13400,1,9,50,0.767500
13400,1,9,51,0.858330
13400,1,9,52,0.972360
13400,1,9,53,1.087150
13400,1,9,54,1.227660
13400,1,9,55,1.383360
13400,1,9,56,1.540530
13400,1,9,57,1.717940
13400,1,9,58,1.893900
13400,1,9,59,2.087910
13400,1,9,60,2.326610
13400,1,9,61,2.561330
13400,1,9,62,2.824570
13400,1,9,63,3.074840
13400,1,9,64,3.349150
13400,1,9,65,3.686120
13400,1,9,66,4.015270
13400,1,9,67,4.367330
13400,1,9,68,4.699250
13400,1,9,69,5.107940
13400,1,9,70,5.484480
13400,1,9,71,5.943120
13400,1,9,72,6.445180
13400,1,9,73,7.046260
13400,1,9,74,7.618250
13400,1,9,75,8.240620
13400,1,9,76,9.000480
13400,1,9,77,9.730440
13400,1,9,78,10.608590
13400,1,9,79,11.437090
13400,1,9,80,12.419060
13400,1,9,81,13.284690
13400,1,9,82,14.391030
13400,1,9,83,15.403600
13400,1,9,84,16.592330
13400,1,9,85,17.669510
13400,1,10,1,0.021670
13400,1,10,2,0.025000
13400,1,10,3,0.030000
13400,1,10,4,0.042500
13400,1,10,5,0.055000
13400,1,10,6,0.069170
13400,1,10,7,0.075830
13400,1,10,8,0.081670
13400,1,10,9,0.085830
13400,1,10,10,0.089170
13400,1,10,11,0.094170
13400,1,10,12,0.096670
13400,1,10,13,0.098330
13400,1,10,14,0.100000
13400,1,10,15,0.099170
13400,1,10,16,0.099170
13400,1,10,17,0.098330
13400,1,10,18,0.097500
13400,1,10,19,0.098330
13400,1,10,20,0.098330
13400,1,10,21,0.095000
13400,1,10,22,0.093330
13400,1,10,23,0.092500
13400,1,10,24,0.093330
13400,1,10,25,0.094170
13400,1,10,26,0.095830
13400,1,10,27,0.099170
13400,1,10,28,0.103330
13400,1,10,29,0.108330
13400,1,10,30,0.115000
13400,1,10,31,0.123330
13400,1,10,32,0.133330
13400,1,10,33,0.146670
13400,1,10,34,0.163330
13400,1,10,35,0.178330
13400,1,10,36,0.198330
13400,1,10,37,0.218330
13400,1,10,38,0.240830
13400,1,10,39,0.260830
13400,1,10,40,0.285830
13400,1,10,41,0.319170
13400,1,10,42,0.351670
13400,1,10,43,0.391670
13400,1,10,44,0.435830
13400,1,10,45,0.485000
13400,1,10,46,0.540000
13400,1,10,47,0.609170
13400,1,10,48,0.679170
13400,1,10,49,0.767500
13400,1,10,50,0.858330
13400,1,10,51,0.972360
13400,1,10,52,1.087150
13400,1,10,53,1.227660
13400,1,10,54,1.383360
13400,1,10,55,1.540530
13400,1,10,56,1.717940
13400,1,10,57,1.893900
13400,1,10,58,2.087910
13400,1,10,59,2.326610
13400,1,10,60,2.561330
13400,1,10,61,2.824570
13400,1,10,62,3.074840
13400,1,10,63,3.349150
13400,1,10,64,3.686120
13400,1,10,65,4.015270
13400,1,10,66,4.367330
13400,1,10,67,4.699250
13400,1,10,68,5.107940
13400,1,10,69,5.484480
13400,1,10,70,5.943120
13400,1,10,71,6.445180
13400,1,10,72,7.046260
13400,1,10,73,7.618250
13400,1,10,74,8.240620
13400,1,10,75,9.000480
13400,1,10,76,9.730440
13400,1,10,77,10.608590
13400,1,10,78,11.437090
13400,1,10,79,12.419060
13400,1,10,80,13.284690
13400,1,10,81,14.391030
13400,1,10,82,15.403600
13400,1,10,83,16.592330
13400,1,10,84,17.669510
13400,1,11,1,0.025000
13400,1,11,2,0.030000
13400,1,11,3,0.042500
13400,1,11,4,0.055000
13400,1,11,5,0.069170
13400,1,11,6,0.075830
13400,1,11,7,0.081670
13400,1,11,8,0.085830
13400,1,11,9,0.089170
13400,1,11,10,0.094170
13400,1,11,11,0.096670
13400,1,11,12,0.098330
13400,1,11,13,0.100000
13400,1,11,14,0.099170
13400,1,11,15,0.099170
13400,1,11,16,0.098330
13400,1,11,17,0.097500
13400,1,11,18,0.098330
13400,1,11,19,0.098330
